city,st,state,lat,lon,county,zip,bad_lat,bad_lon,distance_miles,geocode_flag
Ostrander,MN,Minnesota,43.61389,-92.42694,Fillmore,55961,45.50517448060162,-89.55319656755985,192.79869068732367,Bad
Otsego,MN,Minnesota,45.27167,-93.59889,Wright,"55301, 55362, 55330",49.25338677612952,-89.56369286351448,334.06019573961544,Bad
Ottertail,MN,Minnesota,46.42194,-95.56611,Otter Tail,56571,46.42194,-95.56611,0.0,OK
Owatonna,MN,Minnesota,44.08722,-93.22444,Steele,55060,48.87262994041576,-89.18728245734326,382.4423924979991,Bad
Palisade,MN,Minnesota,46.71278,-93.48944,Aitkin,56469,46.77263087732775,-93.44169013155107,4.715179753625031,Review
Parkers Prairie,MN,Minnesota,46.15,-95.333,Otter Tail,56361,50.32189511753565,-92.70553348411205,312.6726846533305,Bad
Park Rapids,MN,Minnesota,46.917,-95.05,Hubbard,56470,46.917,-95.05,0.0,OK
Paynesville,MN,Minnesota,45.383,-94.717,Stearns,56362,47.18986495196711,-92.78968687508726,155.20517912322302,Bad
Pease,MN,Minnesota,45.69806,-93.64833,Mille Lacs,56363,45.69806,-93.64833,0.0,OK
Pelican Rapids,MN,Minnesota,46.56917,-96.08139,Otter Tail,56572,48.14156011572823,-92.6142596194474,195.65125627537364,Bad
Pemberton,MN,Minnesota,44.00778,-93.78306,Blue Earth,56078,44.05189766985081,-93.7021851712583,5.050512685403139,Review
Pennock,MN,Minnesota,45.14944,-95.17556,Kandiyohi,56279,45.14944,-95.17556,0.0,OK
Pequot Lakes,MN,Minnesota,46.60389,-94.31583,Crow Wing,56472,46.60389,-94.31583,0.0,OK
Perham,MN,Minnesota,46.595,-95.57389,Otter Tail,56573,46.595,-95.57389,0.0,OK
Perley,MN,Minnesota,47.17694,-96.80306,Norman,56574,49.08320313328895,-92.13453901289743,252.86364222421565,Bad
Peterson,MN,Minnesota,43.78778,-91.83222,Fillmore,55962,43.80952632681284,-91.79152788293938,2.528772648935497,Review
Pierz,MN,Minnesota,45.983,-94.1,Morrison,56364,46.063067520533885,-94.03610928827898,6.32694407681244,Review
Pillager,MN,Minnesota,46.333,-94.467,Cass,56473,49.35639325379236,-92.49723959748762,228.06755156259536,Bad
Pine,MN,Minnesota,0.0,0.0,,,0.0806922889830814,0.08753372948332519,8.209638027642916,Review
Pine Island,MN,Minnesota,44.20278,-92.64389,Goodhue,55963,47.32703005095545,-88.33177800967674,299.9109631239408,Bad
Pine River,MN,Minnesota,46.71806,-94.40417,Cass,56474,46.71806,-94.40417,0.0,OK
Pine Springs,MN,Minnesota,45.03083,-92.9575,Washington,"55115, 55128",45.050427043175105,-92.86093380851985,4.917603533907426,Review
Pipestone,MN,Minnesota,43.99778,-96.31722,Pipestone,56164,43.99778,-96.31722,0.0,OK
Plainview,MN,Minnesota,44.16444,-92.16917,Wabasha,55964,44.18944467309795,-92.12766431092531,2.6896130104609757,Review
Plato,MN,Minnesota,44.77444,-94.04,McLeod,55370,44.85663451219276,-94.00084148703306,5.993131853774647,Review
Plummer,MN,Minnesota,47.91167,-96.0425,Red Lake,56748,48.011072209574294,-95.94514393246263,8.220434160292593,Review
Plymouth,MN,Minnesota,45.01056,-93.45556,Hennepin,"55441, 55442, 55446, 55447",45.01056,-93.45556,0.0,OK
Porter,MN,Minnesota,44.63806,-96.16583,Yellow Medicine,56280,44.63806,-96.16583,0.0,OK
Preston,MN,Minnesota,43.6725,-92.08278,Fillmore,55965,43.6725,-92.08278,0.0,OK
Princeton,MN,Minnesota,45.57278,-93.58528,Mille Lacs,55371,45.61849986729255,-93.51419379999936,4.674157927636052,Review
Prinsburg,MN,Minnesota,44.93639,-95.18972,Kandiyohi,56281,48.824816857891435,-90.38589852181013,351.8685885208985,Bad
Prior Lake,MN,Minnesota,44.71333,-93.42278,Scott,55372,46.709755744525005,-92.12213700544557,151.55464482484382,Bad
Proctor,MN,Minnesota,46.74333,-92.22556,St. Louis,55810,46.74333,-92.22556,0.0,OK
Quamba,MN,Minnesota,45.91306,-93.17667,Kanabec,55051,50.78841535446053,-88.56240207479631,398.1094238608953,Bad
Racine,MN,Minnesota,43.77639,-92.48222,Mower,55967,43.77639,-92.48222,0.0,OK
Ramsey,MN,Minnesota,45.26083,-93.4425,Anoka,55303,45.26083,-93.4425,0.0,OK
Randall,MN,Minnesota,46.08833,-94.49944,Morrison,56475,46.08833,-94.49944,0.0,OK
Randolph,MN,Minnesota,44.525,-93.01944,Dakota,55065,44.58220351234009,-92.96587674660957,4.753383979086373,Review
Ranier,MN,Minnesota,48.61222,-93.34806,Koochiching,56668,48.61222,-93.34806,0.0,OK
Raymond,MN,Minnesota,45.01667,-95.23639,Kandiyohi,56282,49.206994178328145,-93.93123534109836,295.92510364170596,Bad
Red Lake Falls,MN,Minnesota,47.88278,-96.27306,Red Lake,56750,47.88278,-96.27306,0.0,OK
Red Wing,MN,Minnesota,44.567,-92.533,Goodhue,55066,44.567,-92.533,0.0,OK
Redwood Falls,MN,Minnesota,44.54333,-95.10917,Redwood,56283,48.8130665913719,-92.21361218171498,325.4126440871544,Bad
Regal,MN,Minnesota,45.40556,-94.84722,Kandiyohi,,45.4425975353123,-94.79878007371283,3.477262901745498,Review
Remer,MN,Minnesota,47.05583,-93.91389,Cass,56672,51.09679684404466,-90.74628207992828,314.0228928297214,Bad
Renville,MN,Minnesota,44.78972,-95.21278,Renville,56284,44.80146475237114,-95.19570771977824,1.16717290237493,Review
Revere,MN,Minnesota,44.22222,-95.36333,Redwood,56166,47.33050418992961,-93.11445216655984,240.58593335317664,Bad
Rice,MN,Minnesota,45.75,-94.217,Benton,56367,45.76190820003482,-94.14570049465948,3.5437026257025055,Review
Rice Lake,MN,Minnesota,46.87917,-92.12,St. Louis,55803,46.87917,-92.12,0.0,OK
Richfield,MN,Minnesota,44.882026,-93.268447,Hennepin,55423,48.774660001000136,-90.31205350894486,303.16838252532716,Bad
Richmond,MN,Minnesota,45.45361,-94.51944,Stearns,56368,50.24207175287935,-93.25214704155121,336.02269683957445,Bad
Richville,MN,Minnesota,46.50667,-95.62639,Otter Tail,56576,49.49982686880094,-94.07643368845974,218.91745548083009,Bad
Riverton,MN,Minnesota,46.46194,-94.04722,Crow Wing,56455,46.55009993674043,-94.013004587588,6.304271994033752,Review
Robbinsdale,MN,Minnesota,45.02639,-93.33472,Hennepin,55422,45.02639,-93.33472,0.0,OK
Rochester,MN,Minnesota,44.0234,-92.46295,Olmsted,"55901, 55902, 55903, 55904, 55905, 55906",44.0234,-92.46295,0.0,OK
Rock Creek,MN,Minnesota,45.75806,-92.92944,Pine,55067,45.804577840335405,-92.85819086559799,4.709064216833026,Review
Rockford,MN,Minnesota,45.09056,-93.73889,Hennepin,55373,45.17483129838297,-93.70820693853366,6.009569564434785,Review
Rockville,MN,Minnesota,45.4725,-94.34,Stearns,56369,45.53060984091289,-94.26096980690399,5.552934774425558,Review
Rogers,MN,Minnesota,45.2,-93.567,Hennepin,55374,48.371411661267416,-88.81159511622758,314.3691040276662,Bad
Rollingstone,MN,Minnesota,44.09806,-91.82361,Winona,55969,45.15164730473711,-86.95322866341641,250.89700858764346,Bad
Roosevelt,MN,Minnesota,48.80361,-95.0975,Lake of the Woods,"56673, 56682",48.89479781768837,-95.02550849653791,7.105147071889877,Review
Roscoe,MN,Minnesota,45.4325,-94.63806,Stearns,56371,48.572134838915396,-91.06100347255034,274.90956563831827,Bad
Roseau,MN,Minnesota,48.84667,-95.76083,Roseau,56751,48.84667,-95.76083,0.0,OK
Rose Creek,MN,Minnesota,43.60361,-92.83056,Mower,55970,43.70161409222765,-92.80674237547115,6.8705123056354225,Review
Rosemount,MN,Minnesota,44.74111,-93.11972,Dakota,55068,47.682816242426554,-91.04815560154657,226.1389166447519,Bad
Roseville,MN,Minnesota,45.01417,-93.15306,Ramsey,"55112, 55113",45.08750253323268,-93.08717352807966,6.003758114958624,Review
Rothsay,MN,Minnesota,46.47444,-96.28,Otter Tail,56579,46.488425632993376,-96.26038282989789,1.345109879251771,Review
Round Lake,MN,Minnesota,43.53917,-95.46778,Nobles,56167,43.53917,-95.46778,0.0,OK
Royalton,MN,Minnesota,45.833,-94.3,Benton,56373,45.85490110156308,-94.23443173496707,3.50776690669728,Review
Rush,MN,Minnesota,0.0,0.0,,,0.0,0.0,0.0,OK
Rushford,MN,Minnesota,43.81139,-91.7525,Fillmore,55971,48.20493308135364,-90.13355036170158,313.26859873002513,Bad
Rushford,MN,Minnesota,43.81139,-91.7525,Fillmore,55971,43.842834744023804,-91.67904712272103,4.265178706244926,Review
Rushmore,MN,Minnesota,43.62,-95.79917,Nobles,56168,43.63033757667855,-95.76499127472921,1.856720045112116,Review
Russell,MN,Minnesota,44.31806,-95.95056,Lyon,56169,44.370955549928354,-95.90991807373004,4.1706095948345245,Review
Ruthton,MN,Minnesota,44.17611,-96.10333,Pipestone,56170,48.81407475837054,-93.72864597806435,339.7463100839892,Bad
Rutledge,MN,Minnesota,46.25833,-92.86389,Pine,55795(North of Pine River)55735(South of Pine River),46.25833,-92.86389,0.0,OK
Sabin,MN,Minnesota,46.77889,-96.65361,Clay,56580,46.80013036555707,-96.60496793182396,2.734693379211047,Review
Sacred Heart,MN,Minnesota,44.78667,-95.35167,Renville,56285,48.204102059226166,-92.57714301401847,270.57684900782203,Bad
St. Anthony,MN,Minnesota,45.02028,-93.21778,Hennepin,55401–55487,46.67977472706305,-92.1401909380234,125.85673576987963,Bad
St. Anthony,MN,Minnesota,45.02028,-93.21778,Hennepin,55401–55487,45.11454881366487,-93.18053664633037,6.760037788860893,Review
St. Augusta,MN,Minnesota,45.467,-94.2,Stearns,56301,45.467,-94.2,0.0,OK
St. Bonifacius,MN,Minnesota,44.90444,-93.74389,Hennepin,,44.90444,-93.74389,0.0,OK
St. Charles,MN,Minnesota,43.96972,-92.06417,Winona,55972,48.212530740105635,-87.75726660082388,358.62706796931366,Bad
St. Clair,MN,Minnesota,44.08111,-93.85778,Blue Earth,56080,44.10283574431542,-93.79366388832528,3.5254947417955167,Review
St. Cloud,MN,Minnesota,45.55,-94.167,Benton,"56301, 56302, 56303, 56304, 56393, 56397, 56398",45.55,-94.167,0.0,OK
St. Francis,MN,Minnesota,45.39556,-93.38667,Anoka,55070,45.46434217668652,-93.29094772978019,6.650383335566133,Review
St. Hilaire,MN,Minnesota,48.01306,-96.21417,Pennington,,48.01306,-96.21417,0.0,OK
St. James,MN,Minnesota,43.98222,-94.62806,Watonwan,56081,44.07538038420885,-94.5789781059618,6.881023999725391,Review
St. Joseph,MN,Minnesota,45.567,-94.317,Stearns,,45.65636816519227,-94.28379053204702,6.378343843475817,Review
St. Leo,MN,Minnesota,44.71639,-96.05361,Yellow Medicine,,46.93925642186501,-92.53495169330175,228.934942275298,Bad
St. Louis Park,MN,Minnesota,44.94833,-93.34806,Hennepin,"55416, 55426, 55424",45.03903621581092,-93.29135971719842,6.8521232145092945,Review
St. Martin,MN,Minnesota,45.5025,-94.66722,Stearns,,50.40044501265912,-92.16165300479939,357.7671652493131,Bad
St. Marys Point,MN,Minnesota,44.91639,-92.77083,Washington,55043,44.96293905459092,-92.69683964243244,4.847733313273428,Review
St. Michael,MN,Minnesota,45.2,-93.667,Wright,,45.2,-93.667,0.0,OK
St. Paul,MN,Minnesota,44.94417,-93.09361,Ramsey,"55101-8, 55116-7, 55119",44.94417,-93.09361,0.0,OK
St. Paul Park,MN,Minnesota,44.83944,-92.99167,Washington,55071,44.83944,-92.99167,0.0,OK
St. Peter,MN,Minnesota,44.33333,-93.96667,Nicollet,56082,44.33333,-93.96667,0.0,OK
St. Rosa,MN,Minnesota,45.73056,-94.71611,Stearns,,50.44294313716474,-91.12701369168632,365.42058384866965,Bad
St. Stephen,MN,Minnesota,45.7,-94.267,Stearns,56375,45.75238102780511,-94.17922704062097,5.577822263441147,Review
St. Vincent,MN,Minnesota,48.96833,-97.22611,Kittson,56755,48.96833,-97.22611,0.0,OK
Sanborn,MN,Minnesota,44.20917,-95.12889,Redwood,56083,44.20917,-95.12889,0.0,OK
Sandstone,MN,Minnesota,46.12972,-92.865,Pine,55072,47.39298207575054,-89.06899313109109,200.17919285050627,Bad
Sargeant,MN,Minnesota,43.805,-92.80167,Mower,55973,43.826470031856886,-92.71256169833734,4.694824724632309,Review
Sartell,MN,Minnesota,45.62028,-94.20611,Benton,56377,45.62028,-94.20611,0.0,OK
Sauk Centre,MN,Minnesota,45.73639,-94.95417,Stearns,56378,45.73639,-94.95417,0.0,OK
Sauk Rapids,MN,Minnesota,45.59278,-94.16389,Benton,56379,47.63957622035918,-92.54873111658208,160.91975537774047,Bad
Savage,MN,Minnesota,44.783,-93.333,Scott,55378,47.43336555474669,-89.93461858108851,245.22922234287853,Bad
Scandia,MN,Minnesota,45.25361,-92.80583,Washington,55073,49.295508610726856,-88.93450033608362,333.2044438441859,Bad
Scanlon,MN,Minnesota,46.70722,-92.43028,Carlton,55720,51.02795681442526,-87.5321103913281,372.65040855103825,Bad
Seaforth,MN,Minnesota,44.47694,-95.32861,Redwood,56287,44.47694,-95.32861,0.0,OK
Sebeka,MN,Minnesota,46.62833,-95.09083,Wadena,56477,48.5952372362403,-90.31393907510684,261.2039746018875,Bad
Sedan,MN,Minnesota,45.57722,-95.24722,Pope,56334,48.41767929266055,-90.96885095527055,281.6696437026679,Bad
Shafer,MN,Minnesota,45.38583,-92.74778,Chisago,55074,45.38583,-92.74778,0.0,OK
Shakopee,MN,Minnesota,44.79722,-93.52639,Scott,55379,49.63722643689285,-91.21335473774005,351.58358115318305,Bad
Shelly,MN,Minnesota,47.45806,-96.81917,Norman,56581,47.45806,-96.81917,0.0,OK
Sherburn,MN,Minnesota,43.65278,-94.72639,Martin,56171,43.65278,-94.72639,0.0,OK
Shevlin,MN,Minnesota,47.52944,-95.26083,Clearwater,56676,47.594373878792425,-95.23078032117093,4.700891639023762,Review
Shoreview,MN,Minnesota,45.08556,-93.13528,Ramsey,55126,45.08556,-93.13528,0.0,OK
Shorewood,MN,Minnesota,44.90083,-93.58917,Hennepin,,44.98293146186915,-93.56444744848868,5.797582710637718,Review
Silver Bay,MN,Minnesota,47.2925,-91.27278,Lake,55614,47.2925,-91.27278,0.0,OK
Silver Lake,MN,Minnesota,44.90444,-94.19806,McLeod,55381,44.90444,-94.19806,0.0,OK
Skyline,MN,Minnesota,44.14083,-94.03361,Blue Earth,,44.18838306707021,-93.98622053478685,4.040659734093843,Review
Slayton,MN,Minnesota,43.98833,-95.75583,Murray,56172,43.98833,-95.75583,0.0,OK
Sleepy Eye,MN,Minnesota,44.29556,-94.72361,Brown,56085,44.33732205212197,-94.63593598719326,5.215736636209257,Review
Sobieski,MN,Minnesota,45.91333,-94.47472,Morrison,,47.58857290580047,-91.74961516827024,173.56173669506737,Bad
Solway,MN,Minnesota,47.51972,-95.13056,Beltrami,,47.51972,-95.13056,0.0,OK
South Haven,MN,Minnesota,45.29167,-94.21556,Wright,55382,45.29167,-94.21556,0.0,OK
South St. Paul,MN,Minnesota,44.88806,-93.04556,Dakota,"55075, 55076",44.96283326175758,-93.0226675415279,5.284049721043229,Review
Spicer,MN,Minnesota,45.23389,-94.93889,Kandiyohi,56288,45.23389,-94.93889,0.0,OK
Springfield,MN,Minnesota,44.23944,-94.97861,Brown,56087,44.23944,-94.97861,0.0,OK
Spring Grove,MN,Minnesota,43.56111,-91.63722,Houston,55974,43.56111,-91.63722,0.0,OK
Spring Hill,MN,Minnesota,45.52333,-94.83472,Stearns,,45.52333,-94.83472,0.0,OK
Spring Lake Park,MN,Minnesota,45.11583,-93.24778,Anoka,55432,45.16647490895936,-93.19377985359276,4.3813585915337265,Review
Spring Park,MN,Minnesota,44.93528,-93.63222,Hennepin,,44.93528,-93.63222,0.0,OK
Spring Valley,MN,Minnesota,43.68806,-92.39056,Fillmore,55975,43.68806,-92.39056,0.0,OK
Squaw Lake,MN,Minnesota,47.62861,-94.13889,Itasca,56681,52.31291770290316,-92.43474556264825,332.51882349718505,Bad
Stacy,MN,Minnesota,45.39722,-92.98917,Chisago,55079,47.99942940766463,-90.01833274670688,228.52860731965728,Bad
Staples,MN,Minnesota,46.35,-94.8,Todd,56479,50.17131784409061,-93.55533936218299,270.19000110391096,Bad
Starbuck,MN,Minnesota,45.61389,-95.53056,Pope,56381,45.61389,-95.53056,0.0,OK
Steen,MN,Minnesota,43.51333,-96.26389,Rock,56173,43.574711390468906,-96.19791244726062,5.379079331711394,Review
Stephen,MN,Minnesota,48.45056,-96.87528,Marshall,56757,48.51227117287891,-96.81240661279939,5.150104656184225,Review
Stewart,MN,Minnesota,44.72306,-94.48667,McLeod,55385,49.13774656694923,-90.52930309306285,357.74449245184735,Bad
Stewartville,MN,Minnesota,43.85722,-92.48722,Olmsted,55976,43.85722,-92.48722,0.0,OK
Stillwater,MN,Minnesota,45.05,-92.817,Washington,"55082, 55083",45.05,-92.817,0.0,OK
Stockton,MN,Minnesota,44.02556,-91.77306,Winona,55988,46.90079947828817,-87.99740713773632,270.29387430424316,Bad
Storden,MN,Minnesota,44.03833,-95.31889,Cottonwood,56174,44.12278119330163,-95.23455041293751,7.18454203754374,Review
Strandquist,MN,Minnesota,48.48972,-96.44667,Marshall,56758,50.37498026148418,-95.36789471528489,139.0592533556082,Bad
Strathcona,MN,Minnesota,48.55361,-96.16806,Roseau,56759,48.5859796899907,-96.07722684101937,4.727871460032508,Review
Sturgeon Lake,MN,Minnesota,46.38333,-92.82722,Pine,55783,46.48204842459366,-92.77914094662844,7.194843934353669,Review
Sunburg,MN,Minnesota,45.34778,-95.23972,Kandiyohi,56289,47.06263349990508,-93.06723894717953,157.72884470693543,Bad
Sunfish Lake,MN,Minnesota,44.86722,-93.09694,Dakota,"55077, 55118",44.93423869332273,-93.03845397024328,5.445713860329078,Review
Swanville,MN,Minnesota,45.915,-94.64,Morrison,56382,50.19072722609747,-93.01086987331615,304.8805218269252,Bad
Taconite,MN,Minnesota,47.31667,-93.36222,Itasca,55786,49.70403298813887,-91.06543333659128,195.7598224051753,Bad
Tamarack,MN,Minnesota,46.64778,-93.12639,Aitkin,55787,47.84057101865034,-91.13223754879775,124.85337066123797,Bad
Taopi,MN,Minnesota,43.55806,-92.64278,Mower,55977,44.941410337113545,-91.52943072657247,110.34107770983553,Bad
Taunton,MN,Minnesota,44.59444,-96.06389,Lyon,56291,44.63652452611554,-96.0058010723039,4.0807044257336536,Review
Taylors Falls,MN,Minnesota,45.40861,-92.65889,Chisago,55084,45.40861,-92.65889,0.0,OK
Tenstrike,MN,Minnesota,47.66111,-94.68083,Beltrami,56683,47.76090002239439,-94.66612054772403,6.928223912235116,Review
Thief River Falls,MN,Minnesota,48.11694,-96.18167,Pennington,56701,52.69838386552662,-91.91039135975727,368.4588343349178,Bad
Tintah,MN,Minnesota,46.01028,-96.32167,Traverse,56583,46.01028,-96.32167,0.0,OK
Tonka Bay,MN,Minnesota,44.90861,-93.59306,Hennepin,,44.97204581397726,-93.56899575095072,4.536659866272949,Review
Tower,MN,Minnesota,47.80694,-92.27944,St. Louis,55790,47.80694,-92.27944,0.0,OK
Tracy,MN,Minnesota,44.233,-95.617,Lyon,56175,46.16328087945853,-91.4138624588054,244.65406386710293,Bad
Trail,MN,Minnesota,47.78056,-95.695,Polk,56684,50.72581643499776,-92.62750998630023,246.28523392067936,Bad
Trimont,MN,Minnesota,43.76139,-94.71361,Martin,56176,43.76139,-94.71361,0.0,OK
Trommald,MN,Minnesota,46.50639,-94.0175,Crow Wing,56441,46.50639,-94.0175,0.0,OK
Trosky,MN,Minnesota,43.88778,-96.25611,Pipestone,56144,43.88778,-96.25611,0.0,OK
Truman,MN,Minnesota,43.82806,-94.43361,Martin,56088,43.82806,-94.43361,0.0,OK
Turtle River,MN,Minnesota,47.59333,-94.76333,Beltrami,56601,47.68981982005457,-94.66948594611624,7.977184488248487,Review
Twin Lakes,MN,Minnesota,43.56083,-93.42361,Freeborn,56089,43.56083,-93.42361,0.0,OK
Twin Valley,MN,Minnesota,47.25972,-96.25722,Norman,56584,47.33200058721683,-96.16997106424034,6.461177654966684,Review
Two Harbors,MN,Minnesota,47.02528,-91.67389,Lake,55616,47.04619488339359,-91.58002617244877,4.662449939340215,Review
Tyler,MN,Minnesota,44.27583,-96.13333,Lincoln,56178,44.37212131865758,-96.06646767471564,7.4287252082507225,Review
Ulen,MN,Minnesota,47.07833,-96.26,Clay,56585,49.18899861181198,-94.27587453432533,172.2862529637442,Bad
Underwood,MN,Minnesota,46.28528,-95.87083,Otter Tail,56586,46.36232824788084,-95.84875849111495,5.425526769695223,Review
Upsala,MN,Minnesota,45.80806,-94.56917,Morrison,56384,45.80806,-94.56917,0.0,OK
Urbank,MN,Minnesota,46.12389,-95.51028,Otter Tail,,46.12389,-95.51028,0.0,OK
Utica,MN,Minnesota,43.97611,-91.95611,Winona,55979,43.97611,-91.95611,0.0,OK
Vadnais Heights,MN,Minnesota,45.05861,-93.07778,Ramsey,"55110, 55127",46.584303208255115,-88.58177679603864,241.27300342432645,Bad
Vergas,MN,Minnesota,46.65583,-95.80611,Otter Tail,56587,49.39910367364013,-94.51347979506431,198.7689063247254,Bad
Vermillion,MN,Minnesota,44.67444,-92.96833,Dakota,55085,46.289810930872406,-90.71076078806658,156.42685174917634,Bad
Verndale,MN,Minnesota,46.4,-95.017,Wadena,56481,46.48278081180352,-94.94691198376795,6.6252045380707845,Review
Vernon Center,MN,Minnesota,43.96222,-94.16833,Blue Earth,56090,44.05117380099834,-94.13078352553512,6.420231581429136,Review
Vesta,MN,Minnesota,44.50694,-95.41583,Redwood,"56287, 56292",44.50694,-95.41583,0.0,OK
Victoria,MN,Minnesota,44.86417,-93.64917,Carver,55386,44.86417,-93.64917,0.0,OK
Viking,MN,Minnesota,48.22,-96.40667,Marshall,56760,48.22,-96.40667,0.0,OK
Villard,MN,Minnesota,45.71333,-95.27139,Pope,56385,45.73040825230421,-95.2357823371369,2.0876106925104314,Review
Vining,MN,Minnesota,46.2625,-95.53694,Otter Tail,56588,46.2625,-95.53694,0.0,OK
Virginia,MN,Minnesota,47.51722,-92.54139,St. Louis,55792,47.51722,-92.54139,0.0,OK
Wabasha,MN,Minnesota,44.37944,-92.03556,Wabasha,55981,44.435649982389215,-91.98048470599596,4.742790384275507,Review
Wabasso,MN,Minnesota,44.40167,-95.25389,Redwood,56293,47.777257231133106,-94.10083038984038,239.62910718327916,Bad
Waconia,MN,Minnesota,44.85083,-93.78694,Carver,55387,44.85083,-93.78694,0.0,OK
Wadena,MN,Minnesota,46.43944,-95.13722,Otter Tail,56482,46.47131656916631,-95.0801497550004,3.502850821783647,Review
Wahkon,MN,Minnesota,46.12278,-93.52,Mille Lacs,56386,46.12278,-93.52,0.0,OK
Waite Park,MN,Minnesota,45.55028,-94.22417,Stearns,"56387, 56388",45.55028,-94.22417,0.0,OK
Waldorf,MN,Minnesota,43.93361,-93.69694,Waseca,56091,48.20281085206781,-91.28405546860347,316.81397461171713,Bad
Walker,MN,Minnesota,47.09972,-94.58111,Cass,56484,47.09972,-94.58111,0.0,OK
Walnut Grove,MN,Minnesota,44.22361,-95.46889,Redwood,56180,44.22361,-95.46889,0.0,OK
Walters,MN,Minnesota,43.60611,-93.67361,Faribault,56097,43.70550348843711,-93.59532291343784,7.904721123744738,Review
Waltham,MN,Minnesota,43.8225,-92.87611,Mower,55982,43.87557696555442,-92.81894951347257,4.645929879063117,Review
